season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2023,Louisiana Tech,Charlotte,67,74,0,Regular Season,2023-02-18,Louisiana Tech,1,0,0,,,,
2023,Florida St,Boston College,69,75,0,Regular Season,2023-02-18,Florida St,1,1,2,,,,
2023,Army,Lafayette,53,43,0,Regular Season,2023-02-18,Army,1,1,1,,,,
2023,Kansas St,Iowa State,61,55,0,Regular Season,2023-02-18,Kansas St,1,2,1,,,,
2023,Portland St,Weber St,57,65,0,Regular Season,2023-02-19,Portland St,1,1,1,,,,
2023,St Thomas (MN),W Illinois,82,69,0,Regular Season,2023-02-19,St Thomas (MN),1,6,7,,,,
2023,Utah State,Nevada,75,66,0,Regular Season,2023-02-19,Utah State,1,3,7,,,,
2023,Fairfield,Manhattan,72,73,0,Regular Season,2023-02-19,Fairfield,1,0,0,,,,
2023,UIC,Valparaiso,74,73,0,Regular Season,2023-02-19,UIC,1,2,3,,,,
2023,UC Davis,UC San Diego,76,66,0,Regular Season,2023-02-20,UC Davis,1,1,0,,,,
2023,MD Eastern,NC Central,63,68,0,Regular Season,2023-02-21,MD Eastern,1,2,2,,,,
2023,Robert Morris,Youngstown St,83,64,0,Regular Season,2023-02-22,Robert Morris,1,2,3,,,,
2023,Richmond,Saint Louis,81,78,0,Regular Season,2023-02-22,Richmond,1,5,2,,,,
2023,Army,Boston U,67,73,0,Regular Season,2023-02-22,Army,1,3,3,,,,
2023,North Dakota,W Illinois,70,81,0,Regular Season,2023-02-23,North Dakota,1,3,3,,,,
2023,ETSU,The Citadel,78,70,0,Regular Season,2023-02-23,ETSU,1,3,4,,,,
2023,Davidson,St Bonaventure,74,61,0,Regular Season,2023-02-23,Davidson,1,4,3,,,,
2023,NJIT,Bryant,78,79,0,Regular Season,2023-02-23,NJIT,1,3,6,,,,
2023,Lafayette,Colgate,69,73,0,Regular Season,2023-02-23,Lafayette,1,4,4,,,,
2023,Drexel,Northeastern,75,48,0,Regular Season,2023-02-24,Drexel,1,5,5,,,,
2023,SIUE,Little Rock,74,79,0,Regular Season,2023-02-24,SIUE,1,5,5,,,,
2023,Sacred Heart,St Francis BK,63,70,0,Regular Season,2023-02-24,Sacred Heart,1,5,7,,,,
2023,New Orleans,Nicholls,88,82,0,Regular Season,2023-02-24,New Orleans,1,5,2,,,,
2023,North Alabama,Jax State,83,92,0,Regular Season,2023-02-25,North Alabama,1,1,1,,,,
2023,Charleston,Stony Brook,92,52,0,Regular Season,2023-02-25,Charleston,1,0,0,,,,
2023,S Dakota St,Oral Roberts,65,69,0,Regular Season,2023-02-25,S Dakota St,1,0,0,,,,
2023,FDU,St Francis BK,86,69,0,Regular Season,2023-02-25,FDU,1,0,0,,,,
2023,Radford,Campbell,67,65,0,Regular Season,2023-02-25,Radford,1,1,1,,,,
2023,Fordham,Rhode Island,74,71,0,Regular Season,2023-02-25,Fordham,1,1,1,,,,
2023,Seton Hall,Xavier,60,82,0,Regular Season,2023-02-25,Seton Hall,1,6,3,,,,
2023,Rider,Siena,69,66,0,Regular Season,2023-02-25,Rider,1,5,6,,,,
2023,Georgia Tech,Louisville,83,67,0,Regular Season,2023-02-25,Georgia Tech,1,2,3,,,,
2023,Florida A&M,Grambling,55,69,0,Regular Season,2023-02-25,Florida A&M,1,3,6,,,,
2023,Montana,Sacramento St,74,72,0,Regular Season,2023-02-26,Montana,1,6,1,,,,
2023,Pacific,Portland,81,77,0,Regular Season,2023-02-26,Pacific,1,1,1,,,,
2023,Maryland,Northwestern,75,59,0,Regular Season,2023-02-26,Maryland,1,2,1,,,,
2023,Rider,Mount St Marys,58,63,0,Regular Season,2023-02-26,Rider,1,0,0,,,,
2023,UIC,S Illinois,65,68,0,Regular Season,2023-02-26,UIC,1,2,2,,,,
2023,SF Austin,CA Baptist,80,58,0,Regular Season,2023-02-27,SF Austin,1,3,2,,,,
2023,Bethune,Grambling,54,66,0,Regular Season,2023-02-28,Bethune,1,2,2,,,,
2023,W Michigan,Miami OH,62,77,0,Regular Season,2023-03-01,W Michigan,1,2,3,,,,
2023,Tennessee,Arkansas,75,57,0,Regular Season,2023-03-01,Tennessee,1,3,3,,,,
2023,Duke,NC State,71,67,0,Regular Season,2023-03-01,Duke,1,2,3,,,,
2023,American,Bucknell,64,59,0,PenFed Credit Union Patriot League Championship - 1st Round,2023-03-01,American,1,3,3,,,,
2023,Duquesne,UMass,88,79,0,Regular Season,2023-03-02,Duquesne,1,3,6,,,,
2023,Nicholls,Lamar,64,60,0,Regular Season,2023-03-02,Nicholls,1,4,3,,,,
2023,Sacred Heart,Wagner,67,55,0,Northeast Conference Tournament - Quarterfinal,2023-03-02,Sacred Heart,1,4,4,,,,
2023,UC Davis,Santa Barbara,86,89,0,Regular Season,2023-03-03,UC Davis,1,5,4,,,,
2023,Saint Peter's,Rider,60,73,0,Regular Season,2023-03-03,Saint Peter's,1,4,4,,,,
2023,Delaware St,MD Eastern,58,64,0,Regular Season,2023-03-03,Delaware St,1,2,2,,,,
2023,UNC Asheville,Charleston So,75,66,1,Hercules Tires Big South Championship - Quarterfinal,2023-03-03,,0,5,1,,,,
2023,Tennessee St,SE Missouri,83,91,1,OVC Championship pres. by United Fidelity Bank - Quarterfinal,2023-03-03,,0,5,0,,,,
2023,Buffalo,Miami OH,68,63,0,Regular Season,2023-03-04,Buffalo,1,2,2,,,,
2023,UMass,St Bonaventure,71,60,0,Regular Season,2023-03-04,UMass,1,1,5,,,,
2023,Providence,Seton Hall,58,82,0,Regular Season,2023-03-04,Providence,1,2,2,,,,
2023,Virginia,Louisville,75,60,0,Regular Season,2023-03-04,Virginia,1,2,2,,,,
2023,West Virginia,Kansas St,89,81,0,Regular Season,2023-03-04,West Virginia,1,3,1,,,,
2023,Drake,Murray St,74,62,1,MVC Tournament - Quarterfinal,2023-03-04,,0,5,0,,,,
2023,Kansas City,Omaha,61,73,1,Summit League Championship - 1st Round,2023-03-04,,0,5,6,,,,
2023,Utah State,Boise St,86,73,0,Regular Season,2023-03-05,Utah State,1,2,3,,,,
2023,Rider,Iona,78,80,0,Regular Season,2023-03-05,Rider,1,1,1,,,,
2023,Miss Valley St,Jackson St,60,68,0,Regular Season,2023-03-05,Miss Valley St,1,1,1,,,,
2023,Colgate,Army,91,74,0,PenFed Credit Union Patriot League Championship - Semifinal,2023-03-05,Colgate,1,1,2,,,,
2023,Portland St,N Colorado,80,84,1,Big Sky Championship - 1st Round,2023-03-05,,0,4,4,,,,
2023,Hou Christian,New Orleans,69,90,1,Southland Tournament - 1st Round,2023-03-06,,0,3,3,,,,
2023,Oral Roberts,St Thomas (MN),70,65,1,Summit League Championship - Semifinal,2023-03-07,,0,1,0,,,,
2023,Virginia Tech,Notre Dame,67,64,1,New York Life ACC Tournament - 1st Round,2023-03-08,,0,3,2,,,,
2023,Fairfield,Saint Peter's,52,70,1,Hercules Tires MAAC Championship - 1st Round,2023-03-08,,0,4,3,,,,
2023,Colorado St,Fresno St,67,65,1,Mountain West Championship - 1st Round,2023-03-08,,0,3,2,,,,
2023,Duke,Pitt,96,69,1,New York Life ACC Tournament - Quarterfinal,2023-03-09,,0,4,0,,,,
2023,Fullerton,Hawai'i,62,60,1,Big West Championship - Quarterfinal,2023-03-09,,0,11,3,,,,
2023,Seattle U,Grand Canyon,79,84,1,Hercules Tires WAC Tournament - Quarterfinal,2023-03-09,,0,4,1,,,,
2023,South Florida,East Carolina,58,73,1,American Athletic Conference Championship - 1st Round,2023-03-09,,0,3,3,,,,
2023,Virginia,North Carolina,68,59,1,New York Life ACC Tournament - Quarterfinal,2023-03-10,,0,5,0,,,,
2023,Iona,Niagara,71,59,1,Hercules Tires MAAC Championship - Semifinal,2023-03-10,,0,0,0,,,,
2023,Boise St,UNLV,87,76,1,Mountain West Championship - Quarterfinal,2023-03-10,,0,4,1,,,,
2023,Alabama,Mississippi St,72,49,1,SEC Tournament - Quarterfinal,2023-03-10,,0,5,0,,,,
2023,Marquette,Xavier,65,51,1,Big East Tournament - Final,2023-03-11,,0,0,0,,,,
2023,Purdue,Ohio State,80,66,1,Big Ten Tournament - Semifinal,2023-03-11,,0,0,0,,,,
2023,Texas A&M,Arkansas,67,61,1,SEC Tournament - Quarterfinal,2023-03-11,,0,6,0,,,,
2023,Southern Utah,Grand Canyon,66,84,1,Hercules Tires WAC Tournament - Final,2023-03-12,,0,0,0,,,,
2023,Texas Southern,FDU,61,84,1,Men's Basketball Championship - East Region - First Four,2023-03-15,,0,3,6,,,,
2023,Alabama,Texas A&M-CC,96,75,1,Men's Basketball Championship - South Region - 1st Round,2023-03-16,,0,3,1,,,,
2023,Cincinnati,Virginia Tech,81,72,0,NIT - 1st Round,2023-03-16,Cincinnati,1,4,6,,,,
2023,Purdue,FDU,58,63,1,Men's Basketball Championship - East Region - 1st Round,2023-03-17,,0,4,1,,,,
2023,Kansas,Arkansas,71,72,1,Men's Basketball Championship - West Region - 2nd Round,2023-03-18,,0,1,1,,,,
2023,UCLA,Northwestern,68,63,1,Men's Basketball Championship - West Region - 2nd Round,2023-03-19,,0,1,2,,,,
2023,Rice,Duquesne,84,78,1,Discount Tire CBI - 1st Round,2023-03-19,,0,8,9,,,,
2023,E Kentucky,Southern Utah,108,106,1,Discount Tire CBI - Semifinal,2023-03-21,,0,0,0,,,,
2023,Alabama,San Diego St,64,71,1,Men's Basketball Championship - South Region - Sweet 16,2023-03-24,,0,4,5,,,,
2023,UConn,San Diego St,76,59,1,Men's Basketball Championship - National Championship,2023-04-04,,0,1,2,,,,
2024,Hofstra,St Joseph's LI,101,48,0,Regular Season,2023-11-06,Hofstra,1,,,,,,
2024,Kansas,NC Central,99,56,0,Regular Season,2023-11-07,Kansas,1,,,,,,
2024,Saint Joseph's,Lafayette,81,60,0,Regular Season,2023-11-07,Saint Joseph's,1,,,,,,
2024,Cincinnati,UIC,69,58,0,Regular Season,2023-11-07,Cincinnati,1,,,,,,
2024,Harvard,UMass Boston,78,50,0,Regular Season,2023-11-07,Harvard,1,,,,,,
2024,Notre Dame,Niagara,70,63,0,Regular Season,2023-11-07,Notre Dame,1,,,,,,
2024,Virginia Tech,Coppin St,100,55,0,Regular Season,2023-11-07,Virginia Tech,1,,,,,,
2024,Fordham,Wagner,68,64,0,Regular Season,2023-11-07,Fordham,1,,,,,,
2024,Miami,NJIT,101,60,0,Regular Season,2023-11-07,Miami,1,,,,,,
2024,Utah,E Washington,101,66,0,Regular Season,2023-11-07,Utah,1,,,,,,
2024,Indiana St,St Mary's,90,60,0,Regular Season,2023-11-07,Indiana St,1,,,,,,
2024,CA Baptist,San Fran St,74,57,0,Regular Season,2023-11-07,CA Baptist,1,,,,,,
2024,Kent State,Malone,79,58,0,Regular Season,2023-11-07,Kent State,1,,,,,,
2024,Furman,N Greenville,84,68,0,Regular Season,2023-11-07,Furman,1,,,,,,
2024,ETSU,King (TN),73,56,0,Regular Season,2023-11-07,ETSU,1,,,,,,
2024,Creighton,Florida A&M,105,54,0,Regular Season,2023-11-08,Creighton,1,,,,,,
2024,Kennesaw St,Oakwood,93,46,0,Regular Season,2023-11-08,Kennesaw St,1,,,,,,
2024,North Texas,Northern Iowa,83,77,0,Regular Season,2023-11-08,North Texas,1,,,,,,
2024,S Dakota St,Dkta Wesleyan,83,55,0,Regular Season,2023-11-09,S Dakota St,1,1,,,,,
2024,N Dakota St,Mount Marty,93,66,0,Regular Season,2023-11-09,N Dakota St,1,1,1,,,,
2024,Rhode Island,Fairfield,93,80,0,Regular Season,2023-11-10,Rhode Island,1,2,2,,,,
2024,Washington,N Kentucky,75,67,0,Regular Season,2023-11-10,Washington,1,2,2,,,,
2024,MTSU,SF Austin,67,62,0,Regular Season,2023-11-10,MTSU,1,2,3,,,,
2024,Norfolk St,Apprentice,90,56,0,Regular Season,2023-11-10,Norfolk St,1,2,,,,,
2024,UTEP,Sci & Arts OK,123,72,0,Regular Season,2023-11-10,UTEP,1,2,,,,,
2024,E Michigan,GA Southern,70,60,0,MAC-SBC Challenge,2023-11-11,E Michigan,1,3,3,,,,
2024,Ohio State,Texas A&M,66,73,0,Regular Season,2023-11-11,Ohio State,1,3,3,,,,
2024,Iona,Sacred Heart,88,81,0,Regular Season,2023-11-11,Iona,1,3,3,,,,
2024,Arizona St,Texas Southern,63,52,0,Regular Season,2023-11-11,Arizona St,1,1,3,,,,
2024,Davidson,Maryland,64,61,1,Asheville Championship,2023-11-11,,0,3,2,,,,
2024,UConn,Stonehill,107,67,0,Regular Season,2023-11-11,UConn,1,4,0,,,,
2024,BYU,San Diego St,74,65,0,Regular Season,2023-11-11,BYU,1,3,3,,,,
2024,Longwood,St Mary's (MD),95,43,0,Regular Season,2023-11-11,Longwood,1,3,,,,,
2024,MD Eastern,Philybible,83,65,0,Regular Season,2023-11-11,MD Eastern,1,3,,,,,
2024,Saint Louis,Illinois St,80,71,0,Regular Season,2023-11-12,Saint Louis,1,2,4,,,,
2024,Purdue FW,E Texas A&M,86,64,0,Regular Season,2023-11-12,Purdue FW,1,1,0,,,,
2024,W Illinois,St. Ambrose,94,59,0,Regular Season,2023-11-12,W Illinois,1,2,,,,,
2024,Wyoming,Cal Poly,80,66,0,Regular Season,2023-11-12,Wyoming,1,3,1,,,,
2024,Saint Mary's,Weber St,57,61,0,Regular Season,2023-11-13,Saint Mary's,1,2,4,,,,
2024,UMass,Quinnipiac,102,81,0,Regular Season,2023-11-14,UMass,1,5,3,,,,
2024,Florida St,C Michigan,94,67,0,Sunshine Slam - Campus Game,2023-11-14,Florida St,1,3,2,,,,
2024,Charleston So,J&W (NC),102,61,0,Regular Season,2023-11-14,Charleston So,1,3,,,,,
2024,Creighton,Iowa,92,84,0,Gavitt Tipoff Games,2023-11-15,Creighton,1,3,3,,,,
2024,Holy Cross,Sacred Heart,77,84,0,Regular Season,2023-11-15,Holy Cross,1,2,3,,,,
2024,Georgia Tech,UMass Lowell,71,74,0,Regular Season,2023-11-15,Georgia Tech,1,4,4,,,,
2024,Ball State,Oakland City,92,51,0,Regular Season,2023-11-15,Ball State,1,3,7,,,,
2024,Indiana St,IU Indy,96,57,0,Regular Season,2023-11-15,Indiana St,1,3,3,,,,
2024,DePaul,South Dakota,72,60,0,Arizona Tip-Off - Campus Game,2023-11-15,DePaul,1,2,3,,,,
2024,Gonzaga,Eastern Oregon,123,57,0,Regular Season,2023-11-15,Gonzaga,1,3,,,,,
2024,Ohio State,Merrimack,76,52,0,Regular Season,2023-11-16,Ohio State,1,4,3,,,,
2024,Texas,Rice,80,64,0,Regular Season,2023-11-16,Texas,1,4,4,,,,
2024,Kennesaw St,Keiser,101,55,0,Regular Season,2023-11-16,Kennesaw St,1,5,,,,,
2024,Hou Christian,FIU,74,83,0,Regular Season,2023-11-16,Hou Christian,1,8,1,,,,
2024,Liberty,Furman,88,74,1,Myrtle Beach Invitational,2023-11-17,,0,6,5,,,,
2024,UL Monroe,Louisiana Tech,63,73,0,Regular Season,2023-11-17,UL Monroe,1,5,2,,,,
2024,North Florida,Presbyterian,69,81,0,Regular Season,2023-11-17,North Florida,1,2,0,,,,
2024,Texas Tech,Texas A&M-CC,73,64,0,Regular Season,2023-11-17,Texas Tech,1,4,2,,,,
2024,Vanderbilt,C Arkansas,75,71,0,Regular Season,2023-11-18,Vanderbilt,1,2,3,,,,
2024,Pepperdine,UNLV,68,82,0,Regular Season,2023-11-18,Pepperdine,1,3,5,,,,
2024,UMass,Harvard,75,78,0,Regular Season,2023-11-18,UMass,1,3,2,,,,
2024,St Bonaventure,Auburn,60,77,1,Vivid Seats Legends Classic,2023-11-18,,0,1,0,,,,
2024,Grand Canyon,San Francisco,76,72,1,Arizona Tip-Off - Cactus Division,2023-11-18,,0,5,5,,,,
2024,Kentucky,Stonehill,101,67,0,Wildcat Challenge,2023-11-18,Kentucky,1,2,2,,,,
2024,N'Western St,Presbyterian,75,78,1,Regular Season,2023-11-18,,0,0,0,,,,
2024,St Thomas (MN),Cal Poly,60,61,1,The Lancer Joust,2023-11-18,,0,5,0,,,,
2024,E Kentucky,UT Martin,74,80,0,Regular Season,2023-11-18,E Kentucky,1,6,3,,,,
2024,Georgia,Providence,64,71,1,Baha Mar Hoops - Bahamas Championshp,2023-11-19,,0,1,1,,,,
2024,Coastal,Charleston,72,80,0,Myrtle Beach Invitational,2023-11-19,Coastal,1,1,1,,,,
2024,Air Force,Omaha,58,56,0,Air Force Classic,2023-11-19,Air Force,1,1,1,,,,
2024,Cincinnati,N Kentucky,90,66,0,Regular Season,2023-11-19,Cincinnati,1,6,3,,,,
2024,San Francisco,DePaul,70,54,1,Arizona Tip-Off - Cactus Division,2023-11-19,,0,0,0,,,,
2024,FIU,Marshall,69,80,1,Cayman Islands Classic,2023-11-20,,0,0,0,,,,
2024,Illinois,Southern,88,60,0,Regular Season,2023-11-20,Illinois,1,1,1,,,,
2024,Utah Valley,Cornell,61,74,1,Jacksonville Classic,2023-11-20,,0,0,0,,,,
2024,West Virginia,SMU,58,70,1,Fort Myers Tip-Off - Beach Division,2023-11-21,,0,5,5,,,,
2024,FIU,LMU,60,61,1,Cayman Islands Classic,2023-11-21,,0,0,0,,,,
2024,East Carolina,Kennesaw St,85,84,0,Regular Season,2023-11-21,East Carolina,1,0,0,,,,
2024,Canisius,D'Youville,109,69,0,Regular Season,2023-11-21,Canisius,1,4,,,,,
2024,Richmond,UNLV,82,65,1,Sunshine Slam,2023-11-21,,0,0,0,,,,
2024,TCU,Alcorn St,93,74,0,Regular Season,2023-11-22,TCU,1,3,2,,,,
2024,Boston College,Colorado St,74,86,1,Hall of Fame Classic,2023-11-22,,0,3,3,,,,
2024,Auburn,Alabama A&M,84,54,0,Regular Season,2023-11-22,Auburn,1,3,3,,,,
2024,Presbyterian,Tennessee Tech,75,79,0,Regular Season,2023-11-22,Presbyterian,1,3,2,,,,
2024,Little Rock,Georgia St,90,93,0,Regular Season,2023-11-22,Little Rock,1,2,2,,,,
2024,Grambling,Sam Houston,68,86,1,Regular Season,2023-11-22,,0,2,0,,,,
2024,North Carolina,Villanova,81,83,1,Bad Boy Mowers Battle 4 Atlantis,2023-11-23,,0,0,0,,,,
2024,UC Irvine,Toledo,77,71,1,Ball Dawgs Classic,2023-11-23,,0,0,0,,,,
2024,Denver,CO Christian,100,68,0,Regular Season,2023-11-23,Denver,1,5,,,,,
2024,Duke,So Indiana,80,62,0,Blue Devil Challenge,2023-11-24,Duke,1,1,2,,,,
2024,North Carolina,Arkansas,87,72,1,Bad Boy Mowers Battle 4 Atlantis,2023-11-24,,0,0,0,,,,
2024,Arizona St,BYU,49,77,1,Vegas Showdown,2023-11-24,,0,6,4,,,,
2024,UNC Asheville,Lipscomb,75,86,1,Northern Classic,2023-11-24,,0,5,5,,,,
2024,Pacific,Le Moyne,73,71,0,Regular Season,2023-11-25,Pacific,1,3,2,,,,
2024,Ohio,G Washington,94,99,1,Baha Mar Hoops - Nassau Championship,2023-11-25,,0,6,6,,,,
2024,SE Louisiana,Tennessee St,77,91,1,Emerald Coast Classic,2023-11-25,,0,0,0,,,,
2024,Princeton,Northeastern,80,66,0,Regular Season,2023-11-25,Princeton,1,2,3,,,,
2024,Missouri,Loyola MD,78,70,0,Regular Season,2023-11-25,Missouri,1,1,5,,,,
2024,MTSU,Ohio,68,80,1,Baha Mar Hoops - Nassau Championship,2023-11-25,,0,0,0,,,,
2024,Pacific,Miss Valley St,68,65,0,Regular Season,2023-11-26,Pacific,1,0,0,,,,
2024,Penn,Monmouth,76,61,0,Cathedral of College Basketball Classic,2023-11-26,Penn,1,0,0,,,,
2024,Siena,UAlbany,51,86,0,Regular Season,2023-11-26,Siena,1,3,3,,,,
2024,Bradley,Vermont,79,70,0,Regular Season,2023-11-26,Bradley,1,2,2,,,,
2024,Chattanooga,SE Missouri,72,56,0,Regular Season,2023-11-26,Chattanooga,1,1,0,,,,
2024,Delaware,G Washington,71,81,1,Baha Mar Hoops - Nassau Championship,2023-11-26,,0,0,0,,,,
2024,UNC Greensboro,UIC,58,57,1,Baha Mar Hoops - Nassau Championship,2023-11-27,,0,1,0,,,,
2024,E Kentucky,Troy,77,76,0,Regular Season,2023-11-28,E Kentucky,1,6,3,,,,
2024,Syracuse,LSU,80,57,0,ACC/SEC Challenge presented by Continental Tire,2023-11-29,Syracuse,1,5,3,,,,
2024,Purdue,Texas Southern,99,67,0,Regular Season,2023-11-29,Purdue,1,6,2,,,,
2024,Youngstown St,Cleveland St,94,69,0,Regular Season,2023-11-29,Youngstown St,1,3,2,,,,
2024,The Citadel,Charleston So,81,52,0,Regular Season,2023-11-29,The Citadel,1,6,4,,,,
2024,UT Rio Grande,Grand Canyon,69,79,0,Regular Season,2023-11-30,UT Rio Grande,1,3,3,,,,
2024,Colgate,Binghamton,84,49,0,Regular Season,2023-11-30,Colgate,1,7,4,,,,
2024,Old Dominion,Radford,69,68,0,Regular Season,2023-11-30,Old Dominion,1,3,3,,,,
2024,Wright St,IU Indy,103,74,0,Regular Season,2023-11-30,Wright St,1,7,4,,,,
2024,Colorado St,Colorado,88,83,0,Regular Season,2023-11-30,Colorado St,1,6,3,,,,
2024,New Mexico,Louisiana Tech,74,65,0,Regular Season,2023-11-30,New Mexico,1,5,4,,,,
2024,Oklahoma St,Creighton,65,79,0,Big East-Big 12 Battle,2023-12-01,Oklahoma St,1,5,7,,,,
2024,Coppin St,UMBC,89,70,0,Regular Season,2023-12-01,Coppin St,1,4,2,,,,
2024,Longwood,Apprentice,95,46,0,Regular Season,2023-12-01,Longwood,1,4,12,,,,
2024,West Virginia,St John's,73,79,0,Big East-Big 12 Battle,2023-12-02,West Virginia,1,5,5,,,,
2024,Wisconsin,Marquette,75,64,0,Regular Season,2023-12-02,Wisconsin,1,3,2,,,,
2024,UMBC,Lehigh,92,87,0,Regular Season,2023-12-02,UMBC,1,0,1,,,,
2024,E Illinois,SLCP,112,50,0,Regular Season,2023-12-02,E Illinois,1,2,12,,,,
2024,Troy,SIUE,83,60,0,Regular Season,2023-12-02,Troy,1,3,2,,,,
2024,Siena,Rider,67,65,0,Regular Season,2023-12-02,Siena,1,5,2,,,,
2024,S Illinois,Saint Louis,101,62,0,Regular Season,2023-12-02,S Illinois,1,2,2,,,,
2024,Drake,Missouri St,74,57,0,Regular Season,2023-12-02,Drake,1,1,1,,,,
2024,Grand Canyon,UT Arlington,76,69,0,Regular Season,2023-12-03,Grand Canyon,1,2,2,,,,
2024,Sam Houston,Lamar,90,70,0,Regular Season,2023-12-03,Sam Houston,1,2,1,,,,
2024,Idaho St,Lindenwood,76,70,0,Regular Season,2023-12-03,Idaho St,1,3,4,,,,
2024,Tennessee St,Austin Peay,69,65,0,Regular Season,2023-12-03,Tennessee St,1,2,2,,,,
2024,Chicago St,Stetson,77,54,0,Regular Season,2023-12-03,Chicago St,1,1,2,,,,
2024,East Carolina,MD Eastern,63,52,0,Regular Season,2023-12-04,East Carolina,1,2,8,,,,
2024,Arkansas,Furman,97,83,0,Regular Season,2023-12-05,Arkansas,1,4,2,,,,
2024,Kansas,Kansas City,88,69,0,Regular Season,2023-12-06,Kansas,1,3,4,,,,
2024,UL Monroe,Champ Chrstn,110,63,0,Regular Season,2023-12-06,UL Monroe,1,6,12,,,,
2024,N Illinois,Indiana St,67,90,0,Regular Season,2023-12-06,N Illinois,1,7,3,,,,
2024,S Illinois,Oklahoma St,70,68,0,Regular Season,2023-12-06,S Illinois,1,3,4,,,,
2024,Boise St,North Texas,69,64,0,Regular Season,2023-12-06,Boise St,1,3,3,,,,
2024,Houston,Rice,75,39,0,Regular Season,2023-12-07,Houston,1,5,4,,,,
2024,Rhode Island,Brown,64,67,0,Regular Season,2023-12-07,Rhode Island,1,3,3,,,,
2024,Clemson,South Carolina,72,67,0,Regular Season,2023-12-07,Clemson,1,3,4,,,,
2024,SIUE,Green Bay,78,69,0,Regular Season,2023-12-07,SIUE,1,4,3,,,,
2024,Colgate,VT-Lyndon,115,37,0,Regular Season,2023-12-07,Colgate,1,4,,,,,
2024,Iowa State,Iowa,90,65,0,Regular Season,2023-12-08,Iowa State,1,5,2,,,,
2024,Kansas,Missouri,73,64,0,Regular Season,2023-12-09,Kansas,1,2,5,,,,
2024,Xavier,Cincinnati,84,79,0,Regular Season,2023-12-09,Xavier,1,3,5,,,,
2024,Butler,California,97,90,0,Regular Season,2023-12-09,Butler,1,2,5,,,,
2024,Monmouth,N Illinois,74,71,0,Regular Season,2023-12-09,Monmouth,1,8,2,,,,
2024,Oregon St,Utah Valley,74,71,0,Regular Season,2023-12-09,Oregon St,1,3,2,,,,
2024,Sacramento St,Fullerton,60,62,0,Regular Season,2023-12-09,Sacramento St,1,5,1,,,,
2024,DePaul,Louisville,75,68,0,Regular Season,2023-12-09,DePaul,1,1,5,,,,
2024,Penn State,Ohio State,83,80,0,Regular Season,2023-12-09,Penn State,1,1,1,,,,
2024,Texas A&M,Memphis,75,81,0,Regular Season,2023-12-10,Texas A&M,1,2,2,,,,
2024,Wake Forest,NJIT,83,59,0,Regular Season,2023-12-10,Wake Forest,1,3,2,,,,
2024,Seton Hall,Rutgers,63,70,0,Garden State Showcase,2023-12-10,Seton Hall,1,3,3,,,,
2024,William & Mary,VA Lynchburg,99,50,0,Regular Season,2023-12-10,William & Mary,1,2,0,,,,
2024,Chicago St,St Thomas (MN),50,66,0,Regular Season,2023-12-10,Chicago St,1,6,2,,,,
2024,Oklahoma St,Tulsa,72,57,1,The Battleground 2k presented by Basketball University,2023-12-10,,0,3,3,,,,
2024,Quinnipiac,Yale,66,73,0,Regular Season,2023-12-12,Quinnipiac,1,2,2,,,,
2024,Southern,Champ Chrstn,109,61,0,Regular Season,2023-12-12,Southern,1,2,5,,,,
2024,Sam Houston,UL Monroe,63,62,0,Regular Season,2023-12-13,Sam Houston,1,2,6,,,,
2024,Texas Tech,Oral Roberts,82,76,0,Regular Season,2023-12-13,Texas Tech,1,5,2,,,,
2024,UNLV,Creighton,79,64,1,Jack Jones Classic,2023-12-14,,0,3,4,,,,
2024,Little Rock,UTSA,93,84,0,Regular Season,2023-12-14,Little Rock,1,3,3,,,,
2024,Florida,East Carolina,70,65,1,Regular Season,2023-12-15,,0,5,5,,,,
2024,Pacific,UC Davis,61,82,0,Regular Season,2023-12-16,Pacific,1,5,6,,,,
2024,Michigan,E Michigan,83,66,0,Regular Season,2023-12-16,Michigan,1,5,6,,,,
2024,Bowling Green,Kansas City,79,69,0,Regular Season,2023-12-16,Bowling Green,1,5,2,,,,
2024,Liberty,St. Andrews,99,26,0,Regular Season,2023-12-16,Liberty,1,1,10,,,,
2024,Miami,La Salle,84,77,0,Regular Season,2023-12-16,Miami,1,5,6,,,,
2024,Niagara,NJIT,89,81,0,Regular Season,2023-12-16,Niagara,1,5,5,,,,
2024,Iowa,Florida A&M,88,52,0,Regular Season,2023-12-16,Iowa,1,5,6,,,,
2024,Longwood,VMI,68,49,0,Regular Season,2023-12-17,Longwood,1,2,3,,,,
2024,McNeese,Louisiana,74,72,0,Regular Season,2023-12-17,McNeese,1,2,2,,,,
2024,Illinois,Colgate,74,57,0,Regular Season,2023-12-17,Illinois,1,7,7,,,,
2024,Wofford,KCU,105,54,0,Regular Season,2023-12-17,Wofford,1,7,,,,,
2024,Abilene Chrstn,UTEP,88,82,0,Regular Season,2023-12-17,Abilene Chrstn,1,6,6,,,,
2024,Seattle U,Washington,99,100,0,Regular Season,2023-12-18,Seattle U,1,3,7,,,,
2024,UCF,Maine,74,51,0,Regular Season,2023-12-19,UCF,1,8,9,,,,
2024,Evansville,UT Martin,98,91,0,Regular Season,2023-12-19,Evansville,1,2,5,,,,
