slot,round_order,round_name,region,team_a,team_b,p_team_a,p_team_b,team_a_win_rate,is_locked,team_b_win_rate,winner
TITLE,6,Championship,TITLE,St John's,Kentucky,0.19276411025577703,0.807235889744223,0.9,False,0.09999999999999998,St John's
TITLE,6,Championship,TITLE,St John's,Michigan,0.38496822824271626,0.6150317717572837,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,North Carolina,0.5675943836497219,0.4324056163502781,0.5,False,0.5,St John's
TITLE,6,Championship,TITLE,St John's,Saint Mary's,0.3857728343048625,0.6142271656951375,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,Texas Tech,0.31932976967112864,0.6806702303288714,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,Troy,0.36910845408146903,0.6308915459185309,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,Vanderbilt,0.20920127836745558,0.7907987216325444,0.5,False,0.5,St John's
TITLE,6,Championship,TITLE,TCU,Florida,0.04911542874488843,0.9508845712551116,1.0,False,0.0,TCU
TITLE,6,Championship,TITLE,TCU,Illinois,0.09971793505442325,0.9002820649455767,1.0,False,0.0,TCU
TITLE,6,Championship,TITLE,TCU,Kentucky,0.11943018480546966,0.8805698151945304,1.0,False,0.0,TCU
TITLE,6,Championship,TITLE,Texas,Florida,0.017747077966235043,0.9822529220337649,1.0,False,0.0,Texas
TITLE,6,Championship,TITLE,UCF,Alabama,0.5896586956742607,0.41034130432573934,0.5,False,0.5,UCF
TITLE,6,Championship,TITLE,UCF,Florida,0.11303211370106787,0.8869678862989321,0.8666666666666667,False,0.1333333333333333,UCF
TITLE,6,Championship,TITLE,UCF,Georgia,0.5452274147397916,0.45477258526020836,0.5,False,0.5,UCF
TITLE,6,Championship,TITLE,UCF,Hofstra,0.7462314849707281,0.2537685150292719,1.0,False,0.0,UCF
TITLE,6,Championship,TITLE,UCF,Houston,0.41283435416619135,0.5871656458338086,1.0,False,0.0,UCF
TITLE,6,Championship,TITLE,UCF,Illinois,0.214623159128436,0.785376840871564,0.7142857142857143,False,0.2857142857142857,UCF
TITLE,6,Championship,TITLE,UCF,Kentucky,0.2507240166062213,0.7492759833937788,0.7391304347826086,False,0.26086956521739135,UCF
TITLE,6,Championship,TITLE,UCF,Miami OH,0.48652733828196426,0.5134726617180357,1.0,False,0.0,UCF
TITLE,6,Championship,TITLE,UCF,Michigan,0.4672671344437662,0.5327328655562338,1.0,False,0.0,UCF
TITLE,6,Championship,TITLE,UCF,Penn,0.5656631721909611,0.43433682780903893,0.3333333333333333,False,0.6666666666666667,Penn
TITLE,6,Championship,TITLE,UCF,Saint Mary's,0.4681128301817255,0.5318871698182744,0.8333333333333334,False,0.16666666666666663,UCF
TITLE,6,Championship,TITLE,UCF,Tennessee,0.4780695616308633,0.5219304383691368,0.3333333333333333,False,0.6666666666666667,Tennessee
TITLE,6,Championship,TITLE,UCF,Texas Tech,0.39664609744608975,0.6033539025539103,0.2857142857142857,False,0.7142857142857143,Texas Tech
TITLE,6,Championship,TITLE,UCF,Vanderbilt,0.27044766485647526,0.7295523351435247,0.9,False,0.09999999999999998,UCF
TITLE,6,Championship,TITLE,UCF,Virginia,0.5353196157300351,0.46468038426996494,0.6666666666666666,False,0.33333333333333337,UCF
TITLE,6,Championship,TITLE,UCLA,Alabama,0.6159170761397975,0.3840829238602025,0.5,False,0.5,UCLA
TITLE,6,Championship,TITLE,UCLA,Florida,0.1245056534649532,0.8754943465350468,0.8854166666666666,False,0.11458333333333337,UCLA
TITLE,6,Championship,TITLE,UCLA,Georgia,0.5722665693895113,0.42773343061048874,0.6666666666666666,False,0.33333333333333337,UCLA
TITLE,6,Championship,TITLE,UCLA,Houston,0.43965525519069953,0.5603447448093004,0.6666666666666666,False,0.33333333333333337,UCLA
TITLE,6,Championship,TITLE,UCLA,Illinois,0.23369190909696075,0.7663080909030392,0.2926829268292683,False,0.7073170731707317,Illinois
TITLE,6,Championship,TITLE,UCLA,Kentucky,0.271889844255631,0.728110155744369,0.7714285714285715,False,0.22857142857142854,UCLA
TITLE,6,Championship,TITLE,UCLA,McNeese,0.5821560007477742,0.4178439992522258,1.0,False,0.0,UCLA
TITLE,6,Championship,TITLE,UCLA,Michigan,0.4946452658927942,0.5053547341072058,0.5,False,0.5,UCLA
TITLE,6,Championship,TITLE,UCLA,Penn,0.592395634405553,0.407604365594447,1.0,False,0.0,UCLA
TITLE,6,Championship,TITLE,UCLA,Saint Mary's,0.49549442528635385,0.5045055747136462,1.0,False,0.0,UCLA
TITLE,6,Championship,TITLE,UCLA,Tennessee,0.5054800719323985,0.4945199280676015,1.0,False,0.0,UCLA
TITLE,6,Championship,TITLE,UCLA,Texas Tech,0.4231732601127705,0.5768267398872295,0.7,False,0.30000000000000004,UCLA
TITLE,6,Championship,TITLE,UCLA,Vanderbilt,0.2926282588458716,0.7073717411541284,0.6666666666666666,False,0.33333333333333337,UCLA
TITLE,6,Championship,TITLE,UCLA,Virginia,0.5624751359025424,0.4375248640974576,0.3333333333333333,False,0.6666666666666667,Virginia
TITLE,6,Championship,TITLE,UConn,Alabama,0.4945761721207819,0.505423827879218,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Florida,0.0798499435697191,0.9201500564302809,0.9302325581395349,False,0.06976744186046513,UConn
TITLE,6,Championship,TITLE,UConn,Houston,0.3237674915720022,0.6762325084279979,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Illinois,0.15689288537303683,0.8431071146269632,0.875,False,0.125,UConn
TITLE,6,Championship,TITLE,UConn,Kentucky,0.18557769879989824,0.8144223012001017,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Michigan,0.37393557009119854,0.6260644299088014,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Saint Mary's,0.3747311667529845,0.6252688332470155,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Tennessee,0.3841361526766911,0.6158638473233089,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Texas Tech,0.30923241524216866,0.6907675847578314,1.0,False,0.0,UConn
TITLE,6,Championship,TITLE,UConn,Vanderbilt,0.2015550803762574,0.7984449196237426,0.5,False,0.5,UConn
TITLE,6,Championship,TITLE,Utah State,Florida,0.05041682450026211,0.9495831754997379,1.0,False,0.0,Utah State
TITLE,6,Championship,TITLE,Utah State,Illinois,0.1022159991275317,0.8977840008724683,1.0,False,0.0,Utah State
TITLE,6,Championship,TITLE,Utah State,Texas Tech,0.2150041894461706,0.7849958105538294,0.5,False,0.5,Utah State
TITLE,6,Championship,TITLE,Villanova,Florida,0.08134017836825828,0.9186598216317418,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Villanova,Georgia,0.4544433238578915,0.5455566761421085,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Villanova,Illinois,0.15957161773825923,0.8404283822617408,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Villanova,Kentucky,0.18863660780719796,0.8113633921928021,0.8888888888888888,False,0.11111111111111116,Villanova
TITLE,6,Championship,TITLE,Villanova,Michigan,0.3786557055023302,0.6213442944976698,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Villanova,Tennessee St,0.687127491710662,0.312872508289338,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Villanova,Texas Tech,0.3135448500652775,0.6864551499347225,0.5,False,0.5,Villanova
TITLE,6,Championship,TITLE,Villanova,Vanderbilt,0.20481111798855064,0.7951888820114495,0.8333333333333334,False,0.16666666666666663,Villanova
TITLE,6,Championship,TITLE,Villanova,Virginia,0.4445725262059837,0.5554274737940164,1.0,False,0.0,Villanova
TITLE,6,Championship,TITLE,Wisconsin,Alabama,0.847634766006145,0.15236523399385504,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Clemson,0.836981342217815,0.16301865778218516,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Florida,0.33036778779511317,0.6696322122048868,0.6882276843467011,False,0.3117723156532989,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Georgia,0.8227396460497359,0.17726035395026418,0.7692307692307693,False,0.23076923076923073,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Hofstra,0.919252072931336,0.08074792706866396,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Houston,0.7313247445450174,0.2686752554549826,0.75,False,0.25,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Illinois,0.5140799793641171,0.4859200206358829,0.4703389830508475,False,0.5296610169491525,Illinois
TITLE,6,Championship,TITLE,Wisconsin,Iowa State,0.8895731243751511,0.11042687562484887,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Kentucky,0.5643560678748702,0.43564393212512975,0.5827067669172933,False,0.4172932330827067,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,McNeese,0.8285727674404922,0.17142723255950787,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Miami OH,0.785786345695266,0.21421365430473407,0.2857142857142857,False,0.7142857142857143,Miami OH
TITLE,6,Championship,TITLE,Wisconsin,Michigan,0.7725024537250378,0.22749754627496224,0.76,False,0.24,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,North Carolina,0.8768628510108705,0.12313714898912953,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Penn,0.8344905586982986,0.16550944130170142,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,SMU,0.8485438476160004,0.15145615238399956,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Saint Mary's,0.7730988925075367,0.22690110749246328,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Santa Clara,0.8833104069221668,0.11668959307783322,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Tennessee,0.7800292186405499,0.2199707813594501,0.8421052631578947,False,0.1578947368421053,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Tennessee St,0.9244551336606363,0.07554486633936375,1.0,False,0.0,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Texas A&M,0.8352352930344767,0.16476470696552326,0.5,False,0.5,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Texas Tech,0.7179175321532395,0.2820824678467605,0.6231884057971014,False,0.37681159420289856,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Troy,0.7604166978735989,0.2395833021264011,0.5,False,0.5,Wisconsin
TITLE,6,Championship,TITLE,Wisconsin,Vanderbilt,0.5893459479329966,0.41065405206700345,0.46153846153846156,False,0.5384615384615384,Vanderbilt
TITLE,6,Championship,TITLE,Wisconsin,Virginia,0.8168468419951403,0.18315315800485965,0.8235294117647058,False,0.17647058823529416,Wisconsin
