season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2025,Florida A&M,AR-Pine Bluff,86,76,0,Regular Season,2025-01-18,Florida A&M,1,3,4,,,,
2025,Prairie View,Jackson St,70,79,0,Regular Season,2025-01-18,Prairie View,1,4,3,,,,
2025,Southern,Grambling,67,60,0,Regular Season,2025-01-18,Southern,1,3,3,,,,
2025,Fresno St,Air Force,74,65,0,Regular Season,2025-01-18,Fresno St,1,5,2,,,,
2025,Nevada,San José St,75,64,0,Regular Season,2025-01-18,Nevada,1,2,2,,,,
2025,Wyoming,Colorado St,63,79,0,Regular Season,2025-01-18,Wyoming,1,2,2,,,,
2025,Evansville,Belmont,82,85,0,Regular Season,2025-01-18,Evansville,1,2,2,,,,
2025,Murray St,Bradley,61,74,0,Regular Season,2025-01-18,Murray St,1,1,1,,,,
2025,Indiana St,Drake,53,71,0,Regular Season,2025-01-18,Indiana St,1,1,1,,,,
2025,Illinois St,Missouri St,74,68,0,Regular Season,2025-01-18,Illinois St,1,1,1,,,,
2025,Valparaiso,UIC,74,81,0,Regular Season,2025-01-18,Valparaiso,1,2,1,,,,
2025,Delaware St,VA Lynchburg,126,38,0,Regular Season,2025-01-18,Delaware St,1,3,12,,,,
2025,Saint Joseph's,VCU,69,78,0,Regular Season,2025-01-18,Saint Joseph's,1,6,2,,,,
2025,George Mason,G Washington,80,77,0,Regular Season,2025-01-18,George Mason,1,1,1,,,,
2025,Richmond,Saint Louis,59,63,0,Regular Season,2025-01-18,Richmond,1,1,2,,,,
2025,Rhode Island,Davidson,92,90,0,Regular Season,2025-01-18,Rhode Island,1,1,2,,,,
2025,Dayton,Loyola Chicago,83,81,0,Regular Season,2025-01-18,Dayton,1,1,1,,,,
2025,Duquesne,St Bonaventure,75,57,0,Regular Season,2025-01-18,Duquesne,1,1,1,,,,
2025,Virginia Tech,Wake Forest,63,72,0,Regular Season,2025-01-18,Virginia Tech,1,1,2,,,,
2025,Syracuse,Notre Dame,77,69,0,Regular Season,2025-01-18,Syracuse,1,2,3,,,,
2025,NC State,California,62,65,0,Regular Season,2025-01-18,NC State,1,1,1,,,,
2025,Pitt,Clemson,75,78,0,Regular Season,2025-01-18,Pitt,1,1,2,,,,
2025,North Carolina,Stanford,71,72,0,Regular Season,2025-01-18,North Carolina,1,1,2,,,,
2025,Louisville,Virginia,81,67,0,Regular Season,2025-01-18,Louisville,1,2,1,,,,
2025,Miami,SMU,74,117,0,Regular Season,2025-01-18,Miami,1,2,1,,,,
2025,Florida St,Georgia Tech,91,78,0,Regular Season,2025-01-18,Florida St,1,1,2,,,,
2025,South Florida,Tulsa,63,56,0,Regular Season,2025-01-18,South Florida,1,1,5,,,,
2025,UTSA,North Texas,57,72,0,Regular Season,2025-01-18,UTSA,1,2,2,,,,
2025,Texas Tech,Arizona,70,54,0,Regular Season,2025-01-18,Texas Tech,1,2,2,,,,
2025,Cincinnati,Arizona St,67,60,0,Regular Season,2025-01-18,Cincinnati,1,1,2,,,,
2025,Oklahoma St,Colorado,83,73,0,Regular Season,2025-01-18,Oklahoma St,1,2,1,,,,
2025,West Virginia,Iowa State,64,57,0,Regular Season,2025-01-18,West Virginia,1,1,1,,,,
2025,Kansas,Kansas St,84,74,0,Regular Season,2025-01-18,Kansas,1,1,2,,,,
2025,UCF,Houston,68,69,0,Regular Season,2025-01-18,UCF,1,2,1,,,,
2025,Nicholls,SF Austin,73,61,0,Regular Season,2025-01-18,Nicholls,1,3,3,,,,
2025,Manhattan,Niagara,72,65,0,Regular Season,2025-01-18,Manhattan,1,5,0,,,,
2025,New Mexico,Boise St,84,65,0,Regular Season,2025-01-18,New Mexico,1,2,2,,,,
2025,Charleston So,Radford,58,54,0,Regular Season,2025-01-18,Charleston So,1,2,1,,,,
2025,Gardner-Webb,SC Upstate,97,68,0,Regular Season,2025-01-18,Gardner-Webb,1,1,2,,,,
2025,UNC Asheville,Winthrop,93,84,0,Regular Season,2025-01-18,UNC Asheville,1,2,2,,,,
2025,Liberty,New Mexico St,68,60,0,Regular Season,2025-01-19,Liberty,1,1,1,,,,
2025,MTSU,Western KY,71,57,0,Regular Season,2025-01-19,MTSU,1,7,7,,,,
2025,Marist,Rider,57,64,0,Regular Season,2025-01-19,Marist,1,1,1,,,,
2025,St Thomas (MN),Denver,74,62,0,Regular Season,2025-01-19,St Thomas (MN),1,6,2,,,,
2025,Abilene Chrstn,CA Baptist,54,60,0,Regular Season,2025-01-19,Abilene Chrstn,1,1,1,,,,
2025,Grand Canyon,Tarleton St,88,64,0,Regular Season,2025-01-19,Grand Canyon,1,1,1,,,,
2025,Seattle U,Southern Utah,75,52,0,Regular Season,2025-01-19,Seattle U,1,1,6,,,,
2025,San Francisco,Oregon St,81,70,0,Regular Season,2025-01-19,San Francisco,1,1,1,,,,
2025,Pepperdine,Saint Mary's,50,74,0,Regular Season,2025-01-19,Pepperdine,1,1,6,,,,
2025,Gonzaga,Santa Clara,99,103,0,Regular Season,2025-01-19,Gonzaga,1,1,1,,,,
2025,LMU,San Diego,77,70,0,Regular Season,2025-01-19,LMU,1,1,1,,,,
2025,Texas A&M,LSU,68,57,0,Regular Season,2025-01-19,Texas A&M,1,3,3,,,,
2025,Long Beach St,Fullerton,67,83,0,Regular Season,2025-01-19,Long Beach St,1,1,1,,,,
2025,Lipscomb,Austin Peay,88,60,0,Regular Season,2025-01-19,Lipscomb,1,2,1,,,,
2025,E Kentucky,Bellarmine,72,69,0,Regular Season,2025-01-19,E Kentucky,1,1,2,,,,
2025,Hawai'i,Bakersfield,81,70,0,Regular Season,2025-01-19,Hawai'i,1,1,6,,,,
2025,UC Irvine,Cal Poly,101,71,0,Regular Season,2025-01-19,UC Irvine,1,1,1,,,,
2025,UC Riverside,UC San Diego,85,81,0,Regular Season,2025-01-19,UC Riverside,1,1,1,,,,
2025,IU Indy,Cleveland St,62,73,0,Regular Season,2025-01-19,IU Indy,1,2,2,,,,
2025,Green Bay,Youngstown St,69,73,0,Regular Season,2025-01-19,Green Bay,1,0,0,,,,
2025,Milwaukee,Robert Morris,79,81,0,Regular Season,2025-01-19,Milwaukee,1,0,0,,,,
2025,Idaho,E Washington,83,76,0,Regular Season,2025-01-19,Idaho,1,7,7,,,,
2025,Seton Hall,St John's,51,79,0,Regular Season,2025-01-19,Seton Hall,1,2,3,,,,
2025,N Colorado,Sacramento St,68,64,0,Regular Season,2025-01-19,N Colorado,1,1,1,,,,
2025,N Arizona,Portland St,69,80,0,Regular Season,2025-01-19,N Arizona,1,1,1,,,,
2025,Weber St,Montana St,71,80,0,Regular Season,2025-01-19,Weber St,1,1,1,,,,
2025,Idaho St,Montana,86,62,0,Regular Season,2025-01-19,Idaho St,1,1,1,,,,
2025,Maryland,Nebraska,69,66,0,Regular Season,2025-01-19,Maryland,1,1,1,,,,
2025,Michigan,Northwestern,80,76,0,Regular Season,2025-01-19,Michigan,1,1,1,,,,
2025,Michigan St,Illinois,80,78,0,Regular Season,2025-01-19,Michigan St,1,2,3,,,,
2025,San Diego St,UNLV,68,76,0,Regular Season,2025-01-19,San Diego St,1,3,2,,,,
2025,S Illinois,Northern Iowa,73,49,0,Regular Season,2025-01-19,S Illinois,1,2,3,,,,
2025,UMass,La Salle,82,60,0,Regular Season,2025-01-19,UMass,1,2,3,,,,
2025,Boston College,Duke,63,88,0,Regular Season,2025-01-19,Boston College,1,4,3,,,,
2025,Wichita St,East Carolina,72,75,0,Regular Season,2025-01-19,Wichita St,1,3,3,,,,
2025,Charlotte,Memphis,68,77,0,Regular Season,2025-01-19,Charlotte,1,3,1,,,,
2025,FAU,Rice,75,73,0,Regular Season,2025-01-19,FAU,1,2,3,,,,
2025,Temple,Tulane,80,77,0,Regular Season,2025-01-19,Temple,1,1,2,,,,
2025,Utah,BYU,73,72,0,Regular Season,2025-01-19,Utah,1,2,3,,,,
2025,Baylor,TCU,71,74,0,Regular Season,2025-01-19,Baylor,1,3,2,,,,
2025,High Point,Presbyterian,77,66,0,Regular Season,2025-01-19,High Point,1,1,7,,,,
2025,Drexel,Hofstra,60,55,0,Regular Season,2025-01-20,Drexel,1,2,2,,,,
2025,UNC Wilmington,William & Mary,85,74,0,Regular Season,2025-01-20,UNC Wilmington,1,2,2,,,,
2025,E Texas A&M,SE Louisiana,68,76,0,Regular Season,2025-01-20,E Texas A&M,1,1,1,,,,
2025,Incarnate Word,UT Rio Grande,78,85,0,Regular Season,2025-01-20,Incarnate Word,1,1,1,,,,
2025,Villanova,Georgetown,63,64,0,Regular Season,2025-01-20,Villanova,1,1,1,,,,
2025,Nicholls,Lamar,74,78,0,Regular Season,2025-01-20,Nicholls,1,1,1,,,,
2025,McNeese,SF Austin,79,59,0,Regular Season,2025-01-20,McNeese,1,1,1,,,,
2025,N'Western St,New Orleans,73,61,0,Regular Season,2025-01-20,N'Western St,1,1,1,,,,
2025,Yale,Dartmouth,83,67,0,Regular Season,2025-01-20,Yale,1,1,1,,,,
2025,Long Island,Mercyhurst,72,63,0,Regular Season,2025-01-20,Long Island,1,1,1,,,,
2025,Prairie View,Alcorn St,70,78,0,Regular Season,2025-01-20,Prairie View,1,1,1,,,,
2025,Penn State,Rutgers,80,72,0,Regular Season,2025-01-20,Penn State,1,3,2,,,,
2025,Princeton,Columbia,71,67,0,Regular Season,2025-01-20,Princeton,1,1,1,,,,
2025,Harvard,Penn,67,82,0,Regular Season,2025-01-20,Harvard,1,1,1,,,,
2025,Cornell,Brown,82,83,0,Regular Season,2025-01-20,Cornell,1,1,1,,,,
2025,Wagner,Saint Francis,70,68,0,Regular Season,2025-01-20,Wagner,1,1,1,,,,
2025,Texas Southern,Jackson St,81,73,0,Regular Season,2025-01-20,Texas Southern,1,1,1,,,,
2025,New Mexico,Fresno St,95,67,0,Regular Season,2025-01-20,New Mexico,1,1,1,,,,
2025,Howard,Morehouse,76,79,0,Regular Season,2025-01-20,Howard,1,3,,,,,
2025,Norfolk St,Wash Adventist,105,42,0,Regular Season,2025-01-20,Norfolk St,1,5,,,,,
2025,E Michigan,Ohio,94,87,0,Regular Season,2025-01-21,E Michigan,1,2,3,,,,
2025,NC A&T,Hampton,73,74,0,Regular Season,2025-01-21,NC A&T,1,3,3,,,,
2025,Hou Christian,Texas A&M-CC,76,72,0,Regular Season,2025-01-21,Hou Christian,1,2,2,,,,
2025,Montana St,E Washington,74,64,0,Regular Season,2025-01-21,Montana St,1,1,1,,,,
2025,Montana,Idaho,72,67,0,Regular Season,2025-01-21,Montana,1,1,1,,,,
2025,Chicago St,FDU,48,58,0,Regular Season,2025-01-21,Chicago St,1,2,2,,,,
2025,Le Moyne,Stonehill,73,72,0,Regular Season,2025-01-21,Le Moyne,1,2,8,,,,
2025,Colgate,Bucknell,87,80,0,Regular Season,2025-01-21,Colgate,1,2,2,,,,
2025,Bethune,AR-Pine Bluff,73,64,0,Regular Season,2025-01-21,Bethune,1,2,2,,,,
2025,Florida A&M,Miss Valley St,83,53,0,Regular Season,2025-01-21,Florida A&M,1,2,2,,,,
2025,Tennessee St,UT Martin,81,80,0,Regular Season,2025-01-22,Tennessee St,1,3,3,,,,
2025,Buffalo,Akron,58,90,0,Regular Season,2025-01-22,Buffalo,1,3,4,,,,
2025,C Michigan,Ball State,80,82,0,Regular Season,2025-01-22,C Michigan,1,3,3,,,,
2025,Miami OH,Bowling Green,84,76,0,Regular Season,2025-01-22,Miami OH,1,3,3,,,,
2025,Toledo,Kent State,64,83,0,Regular Season,2025-01-22,Toledo,1,3,3,,,,
2025,W Michigan,N Illinois,72,70,0,Regular Season,2025-01-22,W Michigan,1,3,3,,,,
2025,VMI,Furman,91,82,0,Regular Season,2025-01-22,VMI,1,3,3,,,,
2025,Tennessee,Mississippi St,68,56,0,Regular Season,2025-01-22,Tennessee,1,3,3,,,,
2025,Alabama,Vanderbilt,103,87,0,Regular Season,2025-01-22,Alabama,1,3,3,,,,
2025,Texas,Missouri,61,53,0,Regular Season,2025-01-22,Texas,1,3,3,,,,
2025,Youngstown St,Robert Morris,70,72,0,Regular Season,2025-01-22,Youngstown St,1,2,2,,,,
2025,UConn,Butler,80,78,0,Regular Season,2025-01-22,UConn,1,3,5,,,,
2025,DePaul,Creighton,49,73,0,Regular Season,2025-01-22,DePaul,1,3,3,,,,
2025,Seton Hall,Marquette,59,76,0,Regular Season,2025-01-22,Seton Hall,1,2,3,,,,
2025,Iowa,Minnesota,67,72,0,Regular Season,2025-01-22,Iowa,1,3,4,,,,
2025,Oregon,Washington,82,71,0,Regular Season,2025-01-22,Oregon,1,3,5,,,,
2025,Purdue,Ohio State,70,73,0,Regular Season,2025-01-22,Purdue,1,3,3,,,,
2025,UCLA,Wisconsin,85,83,0,Regular Season,2025-01-22,UCLA,1,3,3,,,,
2025,Holy Cross,Army,71,76,0,Regular Season,2025-01-22,Holy Cross,1,3,3,,,,
2025,UNLV,Wyoming,61,63,0,Regular Season,2025-01-22,UNLV,1,2,3,,,,
2025,Belmont,Bradley,77,89,0,Regular Season,2025-01-22,Belmont,1,3,3,,,,
2025,Illinois St,Indiana St,85,81,0,Regular Season,2025-01-22,Illinois St,1,3,3,,,,
2025,Northern Iowa,Missouri St,79,68,0,Regular Season,2025-01-22,Northern Iowa,1,2,3,,,,
2025,Davidson,Saint Joseph's,61,78,0,Regular Season,2025-01-22,Davidson,1,3,3,,,,
2025,Duquesne,Dayton,62,82,0,Regular Season,2025-01-22,Duquesne,1,3,3,,,,
2025,St Bonaventure,George Mason,62,75,0,Regular Season,2025-01-22,St Bonaventure,1,3,3,,,,
2025,Rhode Island,VCU,57,81,0,Regular Season,2025-01-22,Rhode Island,1,3,3,,,,
2025,Virginia,Boston College,74,56,0,Regular Season,2025-01-22,Virginia,1,3,2,,,,
2025,Wake Forest,North Carolina,67,66,0,Regular Season,2025-01-22,Wake Forest,1,3,3,,,,
2025,SMU,Louisville,73,98,0,Regular Season,2025-01-22,SMU,1,3,3,,,,
2025,Tulsa,East Carolina,76,85,0,Regular Season,2025-01-22,Tulsa,1,3,2,,,,
2025,UAB,UTSA,81,78,0,Regular Season,2025-01-22,UAB,1,5,3,,,,
2025,Oklahoma St,Arizona,78,92,0,Regular Season,2025-01-22,Oklahoma St,1,3,3,,,,
2025,West Virginia,Arizona St,57,65,0,Regular Season,2025-01-22,West Virginia,1,3,3,,,,
2025,Colorado,BYU,67,83,0,Regular Season,2025-01-22,Colorado,1,3,2,,,,
2025,Houston,Utah,70,36,0,Regular Season,2025-01-22,Houston,1,3,2,,,,
2025,Cincinnati,Texas Tech,71,81,0,Regular Season,2025-01-22,Cincinnati,1,3,3,,,,
2025,Iowa State,UCF,108,83,0,Regular Season,2025-01-22,Iowa State,1,3,3,,,,
2025,Niagara,Marist,65,67,0,Regular Season,2025-01-23,Niagara,1,4,3,,,,
2025,Wofford,The Citadel,79,68,0,Regular Season,2025-01-23,Wofford,1,4,4,,,,
2025,ETSU,W Carolina,85,58,0,Regular Season,2025-01-23,ETSU,1,4,4,,,,
2025,UNC Greensboro,Mercer,78,79,0,Regular Season,2025-01-23,UNC Greensboro,1,4,4,,,,
2025,Arkansas,Georgia,68,65,0,Regular Season,2025-01-23,Arkansas,1,4,4,,,,
2025,Ole Miss,Texas A&M,62,63,0,Regular Season,2025-01-23,Ole Miss,1,4,3,,,,
2025,South Carolina,Florida,69,70,0,Regular Season,2025-01-23,South Carolina,1,4,4,,,,
2025,Bellarmine,FGCU,61,77,0,Regular Season,2025-01-23,Bellarmine,1,3,4,,,,
2025,William & Mary,Hampton,94,83,0,Regular Season,2025-01-23,William & Mary,1,2,1,,,,
2025,Wright St,Milwaukee,79,95,0,Regular Season,2025-01-23,Wright St,1,4,3,,,,
2025,Green Bay,IU Indy,77,86,0,Regular Season,2025-01-23,Green Bay,1,3,3,,,,
2025,Oakland,Purdue FW,76,72,0,Regular Season,2025-01-23,Oakland,1,4,6,,,,
2025,Cleveland St,Detroit Mercy,65,50,0,Regular Season,2025-01-23,Cleveland St,1,3,4,,,,
2025,Louisiana,Texas St,74,89,0,Regular Season,2025-01-23,Louisiana,1,4,4,,,,
2025,GA Southern,Coastal,85,58,0,Regular Season,2025-01-23,GA Southern,1,4,4,,,,
2025,Old Dominion,James Madison,60,74,0,Regular Season,2025-01-23,Old Dominion,1,4,4,,,,
2025,St John's,Xavier,79,71,0,Regular Season,2025-01-23,St John's,1,3,4,,,,
2025,UAlbany,UMBC,87,92,0,Regular Season,2025-01-23,UAlbany,1,4,4,,,,
2025,UMass Lowell,Maine,85,86,0,Regular Season,2025-01-23,UMass Lowell,1,4,4,,,,
2025,Nebraska,USC,73,78,0,Regular Season,2025-01-23,Nebraska,1,3,4,,,,
2025,Northwestern,Indiana,79,70,0,Regular Season,2025-01-23,Northwestern,1,3,4,,,,
2025,American,Lehigh,68,67,0,Regular Season,2025-01-23,American,1,4,4,,,,
2025,Loyola MD,Lafayette,59,80,0,Regular Season,2025-01-23,Loyola MD,1,4,4,,,,
2025,Navy,Boston U,62,47,0,Regular Season,2025-01-23,Navy,1,4,4,,,,
2025,Air Force,San Diego St,76,77,0,Regular Season,2025-01-23,Air Force,1,4,3,,,,
2025,Utah State,Nevada,90,69,0,Regular Season,2025-01-23,Utah State,1,6,4,,,,
2025,S Illinois,Murray St,64,74,0,Regular Season,2025-01-23,S Illinois,1,3,4,,,,
2025,Evansville,UIC,67,78,0,Regular Season,2025-01-23,Evansville,1,4,4,,,,
2025,Drake,Valparaiso,81,71,0,Regular Season,2025-01-23,Drake,1,4,4,,,,
2025,Loyola Chicago,Fordham,70,66,0,Regular Season,2025-01-23,Loyola Chicago,1,4,6,,,,
2025,UMass,G Washington,74,61,0,Regular Season,2025-01-23,UMass,1,3,4,,,,
2025,Saint Louis,La Salle,64,52,0,Regular Season,2025-01-23,Saint Louis,1,4,3,,,,
2025,Georgia Tech,Virginia Tech,71,64,0,Regular Season,2025-01-23,Georgia Tech,1,4,4,,,,
2025,Clemson,Syracuse,86,72,0,Regular Season,2025-01-23,Clemson,1,4,4,,,,
2025,California,Florida St,77,68,0,Regular Season,2025-01-23,California,1,4,4,,,,
2025,Stanford,Miami,88,51,0,Regular Season,2025-01-23,Stanford,1,4,4,,,,
2025,Charlotte,South Florida,69,61,0,Regular Season,2025-01-23,Charlotte,1,3,4,,,,
2025,North Texas,Temple,76,67,0,Regular Season,2025-01-23,North Texas,1,4,3,,,,
2025,TCU,Kansas,61,74,0,Regular Season,2025-01-23,TCU,1,3,4,,,,
2025,Baylor,Kansas St,70,62,0,Regular Season,2025-01-23,Baylor,1,3,4,,,,
2025,Colorado St,Boise St,75,72,0,Regular Season,2025-01-23,Colorado St,1,4,4,,,,
2025,Presbyterian,Charleston So,71,61,0,Regular Season,2025-01-23,Presbyterian,1,3,4,,,,
2025,Gardner-Webb,UNC Asheville,53,61,0,Regular Season,2025-01-23,Gardner-Webb,1,4,4,,,,
2025,SC Upstate,High Point,77,86,0,Regular Season,2025-01-23,SC Upstate,1,4,3,,,,
2025,Radford,Longwood,74,77,0,Regular Season,2025-01-23,Radford,1,4,5,,,,
2025,Louisiana Tech,Western KY,77,67,0,Regular Season,2025-01-24,Louisiana Tech,1,5,4,,,,
2025,Sam Houston,MTSU,75,77,0,Regular Season,2025-01-24,Sam Houston,1,5,4,,,,
2025,UTEP,Jax State,66,73,0,Regular Season,2025-01-24,UTEP,1,5,5,,,,
2025,New Mexico St,Kennesaw St,56,69,0,Regular Season,2025-01-24,New Mexico St,1,4,5,,,,
2025,E Illinois,Morehead St,66,73,0,Regular Season,2025-01-24,E Illinois,1,5,5,,,,
2025,Lindenwood,SE Missouri,72,68,0,Regular Season,2025-01-24,Lindenwood,1,5,6,,,,
2025,W Illinois,Little Rock,51,62,0,Regular Season,2025-01-24,W Illinois,1,5,5,,,,
2025,SIUE,So Indiana,82,76,0,Regular Season,2025-01-24,SIUE,1,5,5,,,,
2025,Tennessee St,Tennessee Tech,89,77,0,Regular Season,2025-01-24,Tennessee St,1,1,5,,,,
2025,Manhattan,Fairfield,84,87,0,Regular Season,2025-01-24,Manhattan,1,5,5,,,,
2025,Canisius,Sacred Heart,84,93,0,Regular Season,2025-01-24,Canisius,1,5,5,,,,
2025,Rider,Iona,67,73,0,Regular Season,2025-01-24,Rider,1,4,6,,,,
2025,Saint Peter's,Merrimack,37,48,0,Regular Season,2025-01-24,Saint Peter's,1,5,5,,,,
2025,Siena,Mount St Marys,82,68,0,Regular Season,2025-01-24,Siena,1,5,5,,,,
2025,Bowling Green,Toledo,71,84,0,Regular Season,2025-01-24,Bowling Green,1,1,1,,,,
2025,Chattanooga,Samford,69,73,0,Regular Season,2025-01-24,Chattanooga,1,5,5,,,,
2025,Oral Roberts,Denver,68,70,0,Regular Season,2025-01-24,Oral Roberts,1,5,4,,,,
2025,Omaha,St Thomas (MN),89,78,0,Regular Season,2025-01-24,Omaha,1,7,4,,,,
2025,Kansas City,S Dakota St,64,65,0,Regular Season,2025-01-24,Kansas City,1,5,5,,,,
2025,North Dakota,South Dakota,93,102,0,Regular Season,2025-01-24,North Dakota,1,5,5,,,,
2025,CA Baptist,Utah Valley,69,74,0,Regular Season,2025-01-24,CA Baptist,1,4,5,,,,
2025,Southern Utah,Grand Canyon,59,74,0,Regular Season,2025-01-24,Southern Utah,1,4,4,,,,
2025,UT Arlington,Seattle U,65,56,0,Regular Season,2025-01-24,UT Arlington,1,6,4,,,,
2025,Abilene Chrstn,Tarleton St,67,56,0,Regular Season,2025-01-24,Abilene Chrstn,1,4,4,,,,
2025,Santa Clara,Washington St,93,65,0,Regular Season,2025-01-24,Santa Clara,1,4,5,,,,
2025,Saint Mary's,San Francisco,71,51,0,Regular Season,2025-01-24,Saint Mary's,1,4,4,,,,
2025,Oregon St,Pepperdine,83,63,0,Regular Season,2025-01-24,Oregon St,1,4,4,,,,
2025,Pacific,LMU,68,73,0,Regular Season,2025-01-24,Pacific,1,6,4,,,,
2025,Portland,San Diego,92,82,0,Regular Season,2025-01-24,Portland,1,5,4,,,,
2025,CSU Northridge,Long Beach St,86,76,0,Regular Season,2025-01-24,CSU Northridge,1,6,4,,,,
2025,C Arkansas,Austin Peay,71,73,0,Regular Season,2025-01-24,C Arkansas,1,5,4,,,,
2025,E Kentucky,Stetson,66,67,0,Regular Season,2025-01-24,E Kentucky,1,4,5,,,,
2025,West Georgia,Jacksonville,62,79,0,Regular Season,2025-01-24,West Georgia,1,5,5,,,,
2025,North Alabama,Lipscomb,74,64,0,Regular Season,2025-01-24,North Alabama,1,5,4,,,,
2025,Queens,North Florida,81,90,0,Regular Season,2025-01-24,Queens,1,5,5,,,,
2025,Elon,Monmouth,83,71,0,Regular Season,2025-01-24,Elon,1,5,5,,,,
2025,Northeastern,Drexel,70,61,0,Regular Season,2025-01-24,Northeastern,1,5,3,,,,
2025,Hofstra,Delaware,93,68,0,Regular Season,2025-01-24,Hofstra,1,3,5,,,,
2025,Towson,NC A&T,83,67,0,Regular Season,2025-01-24,Towson,1,5,2,,,,
2025,Stony Brook,Campbell,54,79,0,Regular Season,2025-01-24,Stony Brook,1,5,5,,,,
2025,Charleston,UNC Wilmington,83,85,0,Regular Season,2025-01-24,Charleston,1,5,3,,,,
2025,UC Riverside,UC Irvine,84,80,0,Regular Season,2025-01-24,UC Riverside,1,4,4,,,,
2025,Fullerton,Bakersfield,68,71,0,Regular Season,2025-01-24,Fullerton,1,4,4,,,,
2025,UC Davis,Hawai'i,68,66,0,Regular Season,2025-01-24,UC Davis,1,5,4,,,,
2025,UC San Diego,Santa Barbara,77,63,0,Regular Season,2025-01-24,UC San Diego,1,4,5,,,,
2025,Arkansas St,App State,65,55,0,Regular Season,2025-01-24,Arkansas St,1,5,5,,,,
2025,Georgia St,Marshall,79,92,0,Regular Season,2025-01-24,Georgia St,1,5,5,,,,
2025,E Washington,N Arizona,61,70,0,Regular Season,2025-01-24,E Washington,1,2,4,,,,
2025,Idaho,N Colorado,77,76,0,Regular Season,2025-01-24,Idaho,1,2,4,,,,
2025,Portland St,Weber St,74,56,0,Regular Season,2025-01-24,Portland St,1,4,4,,,,
2025,Vermont,NJIT,68,64,0,Regular Season,2025-01-24,Vermont,1,6,5,,,,
2025,New Hampshire,Bryant,76,95,0,Regular Season,2025-01-24,New Hampshire,1,5,5,,,,
2025,Sacramento St,Idaho St,75,71,0,Regular Season,2025-01-24,Sacramento St,1,4,4,,,,
2025,Illinois,Maryland,70,91,0,Regular Season,2025-01-24,Illinois,1,4,4,,,,
2025,Memphis,Wichita St,61,53,0,Regular Season,2025-01-24,Memphis,1,4,4,,,,
2025,Youngstown St,Penn State-She,112,63,0,Regular Season,2025-01-24,Youngstown St,1,1,12,,,,
2025,Sam Houston,Western KY,66,75,0,Regular Season,2025-01-25,Sam Houston,1,0,0,,,,
2025,Louisiana Tech,MTSU,75,69,0,Regular Season,2025-01-25,Louisiana Tech,1,0,0,,,,
2025,FIU,Liberty,59,82,0,Regular Season,2025-01-25,FIU,1,6,5,,,,
2025,E Illinois,So Indiana,60,64,0,Regular Season,2025-01-25,E Illinois,1,0,0,,,,
2025,Lindenwood,Little Rock,46,78,0,Regular Season,2025-01-25,Lindenwood,1,0,0,,,,
2025,SIUE,Morehead St,65,54,0,Regular Season,2025-01-25,SIUE,1,0,0,,,,
2025,W Illinois,SE Missouri,51,72,0,Regular Season,2025-01-25,W Illinois,1,0,0,,,,
2025,UT Martin,Tennessee Tech,85,89,0,Regular Season,2025-01-25,UT Martin,1,2,0,,,,
2025,Iona,Siena,72,68,0,Regular Season,2025-01-25,Iona,1,0,0,,,,
2025,Canisius,Marist,47,70,0,Regular Season,2025-01-25,Canisius,1,0,1,,,,
2025,Mount St Marys,Manhattan,64,74,0,Regular Season,2025-01-25,Mount St Marys,1,0,0,,,,
2025,Niagara,Sacred Heart,77,86,0,Regular Season,2025-01-25,Niagara,1,1,0,,,,
2025,Quinnipiac,Rider,75,64,0,Regular Season,2025-01-25,Quinnipiac,1,6,0,,,,
2025,N Illinois,Ball State,76,66,0,Regular Season,2025-01-25,N Illinois,1,2,2,,,,
2025,E Michigan,Buffalo,90,77,0,Regular Season,2025-01-25,E Michigan,1,3,2,,,,
2025,Ohio,Kent State,61,59,0,Regular Season,2025-01-25,Ohio,1,3,2,,,,
2025,Akron,Miami OH,102,75,0,Regular Season,2025-01-25,Akron,1,2,2,,,,
2025,The Citadel,W Carolina,78,80,0,Regular Season,2025-01-25,The Citadel,1,1,1,,,,
2025,ETSU,Chattanooga,63,71,0,Regular Season,2025-01-25,ETSU,1,1,0,,,,
2025,Mercer,Furman,74,79,0,Regular Season,2025-01-25,Mercer,1,1,2,,,,
2025,VMI,UNC Greensboro,57,60,0,Regular Season,2025-01-25,VMI,1,2,1,,,,
2025,Samford,Wofford,77,61,0,Regular Season,2025-01-25,Samford,1,0,1,,,,
2025,S Dakota St,South Dakota,90,71,0,Regular Season,2025-01-25,S Dakota St,1,0,0,,,,
2025,N Dakota St,North Dakota,87,82,0,Regular Season,2025-01-25,N Dakota St,1,6,0,,,,
2025,Abilene Chrstn,UT Arlington,76,79,0,Regular Season,2025-01-25,Abilene Chrstn,1,0,0,,,,
2025,Oregon St,Santa Clara,83,69,0,Regular Season,2025-01-25,Oregon St,1,0,0,,,,
2025,Florida,Georgia,89,59,0,Regular Season,2025-01-25,Florida,1,1,1,,,,
2025,Missouri,Ole Miss,83,75,0,Regular Season,2025-01-25,Missouri,1,2,1,,,,
2025,South Carolina,Mississippi St,60,65,0,Regular Season,2025-01-25,South Carolina,1,1,2,,,,
2025,Vanderbilt,Kentucky,74,69,0,Regular Season,2025-01-25,Vanderbilt,1,2,6,,,,
